,id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack,caption
88,52097,img/52097.png,1,"if you're vaping inside a mcdonalds, inside a walmart ... that's the turducken of white trash",train,88,6853,6700,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,a screenshot of a video game interface with arrows and text
89,34961,img/34961.png,0,this cat is pushing a watermelon out of a lake. your argument is invalid,train,89,5621,5465,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a kitten standing on its hind legs with its paws up in the air
90,15803,img/15803.png,1,what do you call a retarded jew? auschwistic,train,90,28,3683,"['religion', 'disability']",['mocking'],"['disability', 'religion']","['inferiority', 'mocking']",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,two men standing next to each other in front of an orange backdrop
91,89762,img/89762.png,0,that blackened chicken was so dry it reminded me of your mother,train,91,3229,20,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man talking into a microphone with a man wearing a hat
92,38465,img/38465.png,0,"yo dawg, i heard you like memes  so i made a meme mocking memes you so you can can mock me knocking memes while reading mock memes",train,92,3741,32,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a young man with his hair styled in dreadlocks and a smile
93,53289,img/53289.png,0,when everybody's worried about their ex but you're just here enjoying your lemonade,train,93,6105,33,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman wearing sunglasses drinking an orange juice
94,75321,img/75321.png,1,cannibal tribe from indonesia will take muslim refugess in any amount,train,94,6912,6759,"['nationality', 'religion']",['inciting_violence'],"['nationality', 'race', 'religion']","['dehumanizing', 'inciting_violence']",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,an old photograph of a man with a cigarette
95,18350,img/18350.png,0,when you see the gas bill,train,95,29,1897,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman is looking at a piece of paper
96,91547,img/91547.png,0,cheers to all the people who can change their minds when presented with information that contradicts their beliefs,train,96,30,5502,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman holding a glass of champagne and smiling at the camera
97,30247,img/30247.png,0,broken chair,train,97,3811,34,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a high back office chair with a black seat and a paw print on it
98,93741,img/93741.png,0,stop being a bitch,train,98,31,35,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman in a pink visor standing on the beach
99,51243,img/51243.png,0,honestly how often do you masturbate?,train,99,2286,36,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a suit and tie and smiling
100,5384,img/05384.png,0,spending quality time with dad,train,100,32,7106,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a composite image of a man and woman holding a child
101,1845,img/01845.png,0,when you consume too much trans fat,train,101,33,4632,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman sitting on the beach looking out to the ocean
102,34791,img/34791.png,1,when i was a boy we didn't have things like adhd. it was called being a little bastard,train,102,6353,37,"['sex', 'disability']",['contempt'],"['disability', 'sex']","['inferiority', 'contempt']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,a little boy giving a thumbs up sign in front of a brick wall
103,41385,img/41385.png,0,y'all kids claims to be victims of slavery when we were the ones who lived it,train,103,3748,38,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an old woman praying with her hands on her face
104,34508,img/34508.png,1,jews are the problem. not just zionists or israelis. jews. all of them,train,104,4073,3950,['religion'],['contempt'],"['nationality', 'religion']","['inferiority', 'contempt']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,a man with a beard wearing sunglasses and a white shirt
105,80521,img/80521.png,0,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables,train,105,34,4156,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a robot watering tomatoes in a greenhouse
106,34165,img/34165.png,0,be happy you dont have neanderthal dna,train,106,35,3183,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of silhouettes of people walking and holding signs
107,93072,img/93072.png,1,"black people black people ""why would white america do this?""",train,107,1903,1793,['race'],"['inciting_violence', 'dehumanizing']",['race'],"['inferiority', 'dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,two photos of a person holding a box and a person holding a cell phone
108,25468,img/25468.png,1,white people walked on all fours before black people came and showed them how to stand up,train,108,3510,3393,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a man in a suit and tie is standing on a stage with a keyboard
109,9617,img/09617.png,0,when you turn on the light and realize you have been fisting the wrong hole,train,109,36,4522,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a person holding their hand covered in mud
110,96258,img/96258.png,1,its national hebrew day go pick up a hot girl,train,110,37,5794,"['religion', 'sex']",['inciting_violence'],"['nationality', 'sex', 'religion']","['mocking', 'inciting_violence']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,a soldier laying in the snow with his head in the snow
111,96578,img/96578.png,1,mohammad is fucked by blink hacker group! oink oink! hi! my name's mohammad! fuck you muslims!,train,111,5769,5614,['religion'],"['dehumanizing', 'inferiority', 'contempt']",['religion'],"['inferiority', 'dehumanizing', 'contempt']",0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,a pigs head on a pan with meat on it
112,35618,img/35618.png,0,i woke up like this,train,112,3496,39,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman sitting on a red couch with her long hair
113,5249,img/05249.png,0,i am still so confused about the strategies in this game,train,113,2477,2351,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of a man with pills and money in his hands
114,57349,img/57349.png,0,"""at first, i didn t want to wear a hijab."" ""but my husband convinced me otherwise.""",train,114,38,6867,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a bride and groom sitting on a couch
115,78409,img/78409.png,1,i stand with hitler these was this time at auschwitz when i needed medical attention and doctor mengele was there for me,train,115,2411,40,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,a group of people standing behind a barbed wire
116,29814,img/29814.png,1,"if you hold a black baby to your ear, you can hear the police sirens",train,116,7427,7281,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a woman holding a baby with a photo of a baby on top of her chest
117,20568,img/20568.png,0,meanwhile at the isis strip club,train,117,39,41,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two pictures of men wearing turbans standing in front of a group of sheep
118,84269,img/84269.png,1,just ordered the new anne frank puzzle,train,118,40,42,['religion'],['mocking'],['religion'],"['mocking', 'dehumanizing']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,a bucket of dip with a green shovel in it
119,68079,img/68079.png,1,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!,train,119,41,3161,['sex'],['dehumanizing'],['sex'],"['inferiority', 'dehumanizing']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,a snow leopard laying in the sand
120,41537,img/41537.png,1,i'm not transphobic i just think trans people shouldn't exist,train,120,4470,4331,['sex'],['dehumanizing'],['sex'],"['dehumanizing', 'contempt']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,a hand holding a rainbow heart with a message of love
121,12890,img/12890.png,0,hitler getting his tan on,train,121,2900,43,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and tie standing on the beach
122,54102,img/54102.png,1,i'm uncertain where i stand on abortion i like the killing babies but hate the idea of giving women a choice,train,122,42,44,['sex'],['contempt'],['sex'],"['exclusion', 'contempt']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,a picture of a man in a suit and tie
123,63217,img/63217.png,0,when you're facetimeing and accidently fall down the stairs,train,123,5478,45,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a close up of a woman with her eyes wide open
124,3271,img/03271.png,0,when your wife and girlfriend dont get along,train,124,6895,46,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man with his hands up in the air with the text you are
125,35264,img/35264.png,0,i like your cologne what is that? tricare? deers,train,125,6968,6823,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a close up of a woman with big eyes and a red shirt
126,63710,img/63710.png,1,literally nobody: white people sitting at the bar: can you put it on the golf channel??,train,126,43,2419,['race'],['attack_empty'],['race'],[],0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a group of people sitting at a table
127,12348,img/12348.png,0,"bitch, say something else",train,127,2410,47,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and sunglasses holding his hand up in the air
128,14052,img/14052.png,0,this is racist but this is not?????,train,128,5318,5163,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a screenshot of a cemetery with a flag and a screenshot of a graveyard with a
129,81064,img/81064.png,0,"your tits... in my hands, put them you will",train,129,5764,5608,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a statue of yoda sitting in an orange chair
130,74391,img/74391.png,0,there must be some way this victimizes me,train,130,44,4078,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman sitting in front of a laptop computer with her hands on her face
131,36152,img/36152.png,0,"when your eating out your grandma and you taste horse cum then think to yourself ""oh that's how she died",train,131,4544,4395,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a young man smiling
132,80256,img/80256.png,0,damn girl that's a policy i could get behind,train,132,4402,4263,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an older man in a suit and tie speaking into a microphone
133,21948,img/21948.png,0,this guy grabs your girl's ass in the bar what do you do?,train,133,7064,6923,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man with his arms crossed and a black background with a picture of his arms
134,70532,img/70532.png,0,it's important to listen to your elders please don't forget!,train,134,4760,48,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man wearing a nun costume and holding his index finger up to his head
135,25806,img/25806.png,0,when you have to make your own pool,train,135,5975,49,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people in a pool in the back of a truck
136,26759,img/26759.png,1,that look when you wanna cut a bitch but you remember your a changed man,train,136,45,3876,['sex'],['dehumanizing'],['sex'],"['inferiority', 'dehumanizing']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,a woman with long brown hair is sitting in front of a screen
137,27398,img/27398.png,0,"if you believe that, i've got a virgin goat to sell you!",train,137,46,4159,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a poster for a goat farm with a goat illustration
138,18730,img/18730.png,0,immigration invasion learn the difference,train,138,47,5830,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people standing on a bridge and a man sitting on a wall
139,75216,img/75216.png,0,want one as a slave when you watch how slow they work and you wonder why anyone would,train,139,5934,5764,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of a donkey with its mouth open
140,91754,img/91754.png,0,when you finally buy a dishwasher this works a lot better than a sponge,train,140,48,50,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man standing in a kitchen preparing food in a dishwasher
141,42153,img/42153.png,0,we build our houses with stone,train,141,5473,5329,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of a man wearing a hat and a beard
142,83456,img/83456.png,1,whats the difference between santa and the jews santa goes down the chimney,train,142,6407,4,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,a black and white photo of a man with a mustache
143,18673,img/18673.png,0,how to remember kid in hot car keep 2nd road beer with them,train,143,49,6767,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a young boy holding up a jar of lemonade
144,97523,img/97523.png,0,you are so cute,train,144,4236,51,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a monkey standing on a rock and a baby crawling
145,24631,img/24631.png,1,it's ma'am!! yooouu lookah like a man,train,145,3227,3094,['sex'],['inferiority'],['sex'],['inferiority'],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,a picture of an older woman holding flowers and a picture of an older woman with
146,23748,img/23748.png,0,bigbird singing to child on seasame street,train,146,4440,4301,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a person in a bird costume standing in a classroom
147,69412,img/69412.png,0,best part about a hooker dying on you? the 2nd hour is free,train,147,6715,6547,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman laying down on a table with wine glasses
148,59073,img/59073.png,0,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,train,148,50,52,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a collage of three photos of a woman talking into a microphone and a woman
149,28405,img/28405.png,0,white people already paid reparations,train,149,51,2378,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and a woman standing in front of a car
150,63492,img/63492.png,0,making america white again,train,150,4163,4038,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a snow plow driving down a snow covered road
151,92670,img/92670.png,0,"scared you today, didn't i?",train,151,3989,53,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a portrait of a man with a black background
152,78351,img/78351.png,1,subway is similar to prostitution you pay someone else to do your wife's job,train,152,52,54,['sex'],['inferiority'],['sex'],"['inferiority', 'dehumanizing']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,a man in a suit and tie smiling at the camera
153,79856,img/79856.png,0,my friends coming to see me after a crazy friday night,train,153,4090,55,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man looking at a girl in a mirror
154,71436,img/71436.png,0,trump supporters be like mexicans stole my teeth,train,154,53,56,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an old man with a long beard and red paint on his face
155,3258,img/03258.png,1,"i heard we can get free steroids in australia please help feed and house this poor, defenceless refugee. don't be racist and let me in!",train,155,4514,4368,['nationality'],['exclusion'],"['nationality', 'race']",['exclusion'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,a man standing in front of a brick wall with his arms up in the air
156,20736,img/20736.png,1,go be gay somewhere else,train,156,54,57,['sex'],"['inciting_violence', 'exclusion']",['sex'],"['exclusion', 'inciting_violence']",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,a group of people spraying water on a building
157,50487,img/50487.png,0,celebreated 4/20 on january 5th because i know how to reduce fractions,train,157,2087,58,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a little boy is standing in a field with his fist
158,6431,img/06431.png,0,when the employee asks what bra size you wear,train,158,5181,59,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two women standing next to each other at a fashion show
